time_s,Voltage_V,Current_A,Power_W,Capacity_Ah,Energy_Wh
0.00000000,5.02229000,0.08237000,0.41368603,0.00005720,0.00014365
5.00000000,5.02272000,0.08244000,0.41407304,0.00017165,0.00028743
10.00000000,5.02299000,0.08244000,0.41409530,0.00028615,0.00043119
15.00000000,5.02210000,0.08244000,0.41402192,0.00040065,0.00057497
20.00000000,5.02292000,0.08248000,0.41429044,0.00051518,0.00071884
25.00000000,5.02339000,0.08249000,0.41437944,0.00062974,0.00086268
30.00000000,5.02194000,0.08251000,0.41436027,0.00074433,0.00100659
35.00000000,5.02311000,0.08251000,0.41445681,0.00085892,0.00115048
40.00000000,5.02264000,0.08253000,0.41451848,0.00097353,0.00129444
45.00000000,5.02358000,0.08251000,0.41449559,0.00108815,0.00143837
50.00000000,5.02381000,0.08256000,0.41476575,0.00120278,0.00158238
55.00000000,5.02374000,0.08253000,0.41460926,0.00131742,0.00172632
60.00000000,5.02292000,0.08256000,0.41469228,0.00143207,0.00187030
65.00000000,5.02257000,0.08256000,0.41466338,0.00154674,0.00201425
70.00000000,5.02132000,0.08254000,0.41445975,0.00166139,0.00215818
75.00000000,5.02214000,0.08256000,0.41462788,0.00177604,0.00230214
80.00000000,5.02194000,0.08257000,0.41466159,0.00189072,0.00244615
85.00000000,5.02276000,0.08260000,0.41487998,0.00200542,0.00259021
90.00000000,5.02280000,0.08259000,0.41483305,0.00212013,0.00273422
95.00000000,5.02175000,0.08261000,0.41484677,0.00223485,0.00287829
100.00000000,5.02268000,0.08261000,0.41492359,0.00234959,0.00302234
105.00000000,5.02182000,0.08262000,0.41490277,0.00246433,0.00316643
110.00000000,5.02299000,0.08265000,0.41515012,0.00257910,0.00331056
115.00000000,5.02217000,0.08266000,0.41513257,0.00269390,0.00345471
120.00000000,5.02245000,0.08266000,0.41515572,0.00280871,0.00359886
125.00000000,5.02260000,0.08270000,0.41536902,0.00292354,0.00374309
130.00000000,5.02280000,0.08272000,0.41548602,0.00303842,0.00388737
135.00000000,5.02350000,0.08273000,0.41559416,0.00315331,0.00403171
140.00000000,5.02479000,0.08276000,0.41585162,0.00326824,0.00417606
145.00000000,5.02296000,0.08276000,0.41570017,0.00338318,0.00432038
150.00000000,5.02257000,0.08276000,0.41566789,0.00349812,0.00446473
155.00000000,5.02303000,0.08276000,0.41570596,0.00361307,0.00460904
160.00000000,5.02225000,0.08276000,0.41564141,0.00372801,0.00475339
165.00000000,5.02323000,0.08276000,0.41572251,0.00384296,0.00489773
170.00000000,5.02299000,0.08275000,0.41565242,0.00395790,0.00504205
175.00000000,5.02307000,0.08276000,0.41570927,0.00407283,0.00518635
180.00000000,5.02151000,0.08279000,0.41573081,0.00418780,0.00533067
185.00000000,5.02050000,0.08278000,0.41559699,0.00430278,0.00547499
190.00000000,5.02104000,0.08279000,0.41569190,0.00441776,0.00561929
195.00000000,5.01979000,0.08279000,0.41558841,0.00453274,0.00576361
200.00000000,5.02046000,0.08280000,0.41569409,0.00464774,0.00590794
205.00000000,5.02026000,0.08281000,0.41572773,0.00476274,0.00605229
210.00000000,5.02026000,0.08280000,0.41567753,0.00487775,0.00619666
215.00000000,5.02147000,0.08281000,0.41582793,0.00499276,0.00634102
220.00000000,5.02073000,0.08281000,0.41576665,0.00510777,0.00648539
225.00000000,5.02093000,0.08281000,0.41578321,0.00522278,0.00662975
230.00000000,5.02050000,0.08283000,0.41584802,0.00533781,0.00677415
235.00000000,5.02081000,0.08282000,0.41582348,0.00545285,0.00691851
240.00000000,5.01991000,0.08283000,0.41579915,0.00556788,0.00706288
245.00000000,5.01971000,0.08282000,0.41573238,0.00568292,0.00720725
250.00000000,5.02057000,0.08283000,0.41585381,0.00579795,0.00735166
255.00000000,5.02093000,0.08284000,0.41593384,0.00591300,0.00749609
260.00000000,5.02128000,0.08285000,0.41601305,0.00602806,0.00764052
265.00000000,5.02081000,0.08285000,0.41597411,0.00614313,0.00778495
270.00000000,5.02077000,0.08285000,0.41597079,0.00625820,0.00792938
275.00000000,5.02046000,0.08286000,0.41599532,0.00637328,0.00807381
280.00000000,5.02018000,0.08285000,0.41592191,0.00648835,0.00821825
285.00000000,5.02081000,0.08283000,0.41587369,0.00660341,0.00836261
290.00000000,5.01948000,0.08283000,0.41576353,0.00671845,0.00850698
295.00000000,5.01952000,0.08284000,0.41581704,0.00683350,0.00865136
300.00000000,5.01948000,0.08283000,0.41576353,0.00694855,0.00879575
305.00000000,5.02042000,0.08286000,0.41599200,0.00706361,0.00894019
310.00000000,5.02034000,0.08283000,0.41583476,0.00717867,0.00908458
315.00000000,5.02077000,0.08283000,0.41587038,0.00729372,0.00922899
320.00000000,5.02100000,0.08284000,0.41593964,0.00740876,0.00937342
325.00000000,5.02108000,0.08283000,0.41589606,0.00752381,0.00951783
330.00000000,5.02135000,0.08285000,0.41601885,0.00763887,0.00966229
335.00000000,5.02163000,0.08283000,0.41594161,0.00775392,0.00980670
340.00000000,5.02151000,0.08285000,0.41603210,0.00786898,0.00995115
345.00000000,5.02089000,0.08286000,0.41603095,0.00798406,0.01009561
350.00000000,5.02104000,0.08287000,0.41609358,0.00809915,0.01024007
355.00000000,5.02057000,0.08286000,0.41600443,0.00821424,0.01038452
360.00000000,5.02073000,0.08286000,0.41601769,0.00832932,0.01052898
365.00000000,5.02124000,0.08285000,0.41600973,0.00844440,0.01067341
370.00000000,5.02042000,0.08285000,0.41594180,0.00855947,0.01081785
375.00000000,5.02093000,0.08286000,0.41603426,0.00867454,0.01096232
380.00000000,5.02143000,0.08286000,0.41607569,0.00878962,0.01110677
385.00000000,5.02093000,0.08284000,0.41593384,0.00890469,0.01125119
390.00000000,5.02089000,0.08283000,0.41588032,0.00901974,0.01139562
395.00000000,5.02178000,0.08286000,0.41610469,0.00913481,0.01154007
400.00000000,5.02050000,0.08284000,0.41589822,0.00924987,0.01168448
405.00000000,5.02073000,0.08286000,0.41601769,0.00936494,0.01182891
410.00000000,5.02003000,0.08284000,0.41585929,0.00948001,0.01197330
415.00000000,5.01991000,0.08282000,0.41574895,0.00959506,0.01211768
420.00000000,5.02077000,0.08282000,0.41582017,0.00971008,0.01226206
425.00000000,5.02042000,0.08283000,0.41584139,0.00982512,0.01240645
430.00000000,5.02061000,0.08281000,0.41575671,0.00994015,0.01255082
435.00000000,5.02085000,0.08279000,0.41567617,0.01005515,0.01269512
440.00000000,5.01979000,0.08275000,0.41538762,0.01017010,0.01283936
445.00000000,5.02003000,0.08276000,0.41545768,0.01028504,0.01298362
450.00000000,5.02026000,0.08276000,0.41547672,0.01039999,0.01312791
455.00000000,5.02108000,0.08275000,0.41549437,0.01051492,0.01327217
460.00000000,5.02104000,0.08273000,0.41539064,0.01062984,0.01341641
465.00000000,5.02100000,0.08271000,0.41528691,0.01074473,0.01356062
470.00000000,5.02143000,0.08270000,0.41527226,0.01085960,0.01370479
475.00000000,5.02081000,0.08269000,0.41517078,0.01097445,0.01384896
480.00000000,5.02104000,0.08272000,0.41534043,0.01108932,0.01399314
485.00000000,5.01983000,0.08270000,0.41513994,0.01120419,0.01413729
490.00000000,5.01999000,0.08269000,0.41510297,0.01131905,0.01428145
495.00000000,5.02093000,0.08270000,0.41523091,0.01143390,0.01442562
500.00000000,5.02085000,0.08273000,0.41537492,0.01154878,0.01456986
505.00000000,5.02128000,0.08275000,0.41551092,0.01166370,0.01471414
510.00000000,5.02139000,0.08274000,0.41546981,0.01177862,0.01485836
515.00000000,5.02018000,0.08274000,0.41536969,0.01189354,0.01500261
520.00000000,5.02081000,0.08276000,0.41552224,0.01200847,0.01514689
525.00000000,5.02053000,0.08276000,0.41549906,0.01212342,0.01529116
530.00000000,5.02077000,0.08277000,0.41556913,0.01223837,0.01543544
535.00000000,5.02014000,0.08274000,0.41536638,0.01235331,0.01557969
540.00000000,5.02093000,0.08276000,0.41553217,0.01246824,0.01572397
545.00000000,5.02077000,0.08274000,0.41541851,0.01258317,0.01586826
550.00000000,5.02225000,0.08277000,0.41569163,0.01269810,0.01601259
555.00000000,5.02182000,0.08276000,0.41560582,0.01281306,0.01615687
560.00000000,5.02112000,0.08273000,0.41539726,0.01292798,0.01630112
565.00000000,5.02159000,0.08273000,0.41543614,0.01304288,0.01644537
570.00000000,5.02167000,0.08273000,0.41544276,0.01315778,0.01658964
575.00000000,5.02202000,0.08272000,0.41542149,0.01327268,0.01673384
580.00000000,5.02057000,0.08275000,0.41545217,0.01338759,0.01687810
585.00000000,5.02085000,0.08276000,0.41552555,0.01350253,0.01702237
590.00000000,5.02030000,0.08274000,0.41537962,0.01361746,0.01716662
595.00000000,5.02112000,0.08277000,0.41559810,0.01373240,0.01731092
600.00000000,5.02100000,0.08278000,0.41563838,0.01384736,0.01745530
605.00000000,5.02311000,0.08278000,0.41581305,0.01396233,0.01759965
610.00000000,5.02221000,0.08279000,0.41578877,0.01407731,0.01774399
615.00000000,5.02104000,0.08279000,0.41569190,0.01419230,0.01788834
620.00000000,5.02151000,0.08275000,0.41552995,0.01430726,0.01803263
625.00000000,5.02175000,0.08275000,0.41554981,0.01442219,0.01817691
630.00000000,5.02139000,0.08276000,0.41557024,0.01453712,0.01832120
635.00000000,5.02120000,0.08275000,0.41550430,0.01465206,0.01846548
640.00000000,5.02175000,0.08276000,0.41560003,0.01476700,0.01860976
645.00000000,5.02100000,0.08278000,0.41563838,0.01488196,0.01875406
650.00000000,5.02022000,0.08278000,0.41557381,0.01499693,0.01889837
655.00000000,5.02069000,0.08278000,0.41561272,0.01511190,0.01904268
660.00000000,5.02065000,0.08278000,0.41560941,0.01522687,0.01918699
665.00000000,5.02093000,0.08279000,0.41568279,0.01534185,0.01933133
670.00000000,5.02069000,0.08280000,0.41571313,0.01545685,0.01947569
675.00000000,5.02128000,0.08281000,0.41581220,0.01557185,0.01962007
680.00000000,5.02143000,0.08280000,0.41577440,0.01568686,0.01976443
685.00000000,5.02116000,0.08280000,0.41575205,0.01580186,0.01990882
690.00000000,5.02225000,0.08272000,0.41544052,0.01591681,0.02005304
695.00000000,5.02135000,0.08281000,0.41581799,0.01603176,0.02019741
700.00000000,5.02069000,0.08281000,0.41576334,0.01614677,0.02034179
705.00000000,5.02139000,0.08281000,0.41582131,0.01626178,0.02048616
710.00000000,5.02104000,0.08280000,0.41574211,0.01637679,0.02063051
715.00000000,5.02081000,0.08280000,0.41572307,0.01649179,0.02077486
720.00000000,5.02077000,0.08280000,0.41571976,0.01660679,0.02091920
725.00000000,5.02081000,0.08282000,0.41582348,0.01672181,0.02106355
730.00000000,5.01960000,0.08281000,0.41567308,0.01683683,0.02120793
735.00000000,5.02112000,0.08286000,0.41605000,0.01695188,0.02135240
740.00000000,5.02128000,0.08283000,0.41591262,0.01706694,0.02149680
745.00000000,5.02096000,0.08285000,0.41598654,0.01718199,0.02164124
750.00000000,5.02104000,0.08286000,0.41604337,0.01729707,0.02178573
755.00000000,5.02186000,0.08284000,0.41601088,0.01741214,0.02193015
760.00000000,5.02089000,0.08281000,0.41577990,0.01752717,0.02207453
765.00000000,5.02139000,0.08284000,0.41597195,0.01764221,0.02221896
770.00000000,5.02116000,0.08283000,0.41590268,0.01775726,0.02236339
775.00000000,5.02190000,0.08283000,0.41596398,0.01787230,0.02250785
780.00000000,5.02268000,0.08283000,0.41602858,0.01798734,0.02265228
785.00000000,5.02186000,0.08279000,0.41575979,0.01810235,0.02279665
790.00000000,5.02237000,0.08280000,0.41585224,0.01821735,0.02294105
795.00000000,5.02249000,0.08281000,0.41591240,0.01833235,0.02308544
800.00000000,5.02163000,0.08276000,0.41559010,0.01844733,0.02322975
805.00000000,5.02202000,0.08279000,0.41577304,0.01856230,0.02337414
810.00000000,5.02253000,0.08274000,0.41556413,0.01867725,0.02351842
815.00000000,5.02229000,0.08278000,0.41574517,0.01879219,0.02366277
820.00000000,5.02217000,0.08277000,0.41568501,0.01890716,0.02380709
825.00000000,5.02151000,0.08276000,0.41558017,0.01902211,0.02395140
830.00000000,5.02214000,0.08279000,0.41578297,0.01913708,0.02409576
835.00000000,5.02167000,0.08280000,0.41579428,0.01925207,0.02424015
840.00000000,5.02221000,0.08280000,0.41583899,0.01936707,0.02438451
845.00000000,5.02108000,0.08279000,0.41569521,0.01948206,0.02452888
850.00000000,5.02229000,0.08282000,0.41594606,0.01959707,0.02467328
855.00000000,5.02108000,0.08279000,0.41569521,0.01971208,0.02481760
860.00000000,5.02042000,0.08281000,0.41574098,0.01982708,0.02496195
865.00000000,5.02053000,0.08281000,0.41575009,0.01994209,0.02510631
870.00000000,5.02046000,0.08282000,0.41579450,0.02005711,0.02525071
875.00000000,5.02132000,0.08282000,0.41586572,0.02017214,0.02539509
880.00000000,5.02077000,0.08282000,0.41582017,0.02028717,0.02553945
885.00000000,5.02022000,0.08283000,0.41582482,0.02040220,0.02568386
890.00000000,5.02100000,0.08281000,0.41578901,0.02051723,0.02582825
895.00000000,5.02178000,0.08283000,0.41595404,0.02063226,0.02597272
900.00000000,5.02307000,0.08284000,0.41611112,0.02074731,0.02611717
905.00000000,5.02206000,0.08285000,0.41607767,0.02086237,0.02626166
910.00000000,5.02272000,0.08283000,0.41603190,0.02097742,0.02640609
915.00000000,5.02210000,0.08284000,0.41603076,0.02109247,0.02655054
920.00000000,5.02178000,0.08286000,0.41610469,0.02120754,0.02669501
925.00000000,5.02147000,0.08283000,0.41592836,0.02132260,0.02683944
930.00000000,5.02190000,0.08284000,0.41601420,0.02143765,0.02698386
935.00000000,5.02065000,0.08286000,0.41601106,0.02155272,0.02712835
940.00000000,5.02198000,0.08287000,0.41617148,0.02166781,0.02727281
945.00000000,5.02042000,0.08286000,0.41599200,0.02178290,0.02741732
950.00000000,5.02268000,0.08284000,0.41607881,0.02189797,0.02756176
955.00000000,5.02171000,0.08284000,0.41599846,0.02201303,0.02770619
960.00000000,5.02147000,0.08285000,0.41602879,0.02212809,0.02785062
965.00000000,5.02057000,0.08283000,0.41585381,0.02224315,0.02799500
970.00000000,5.01995000,0.08283000,0.41580246,0.02235819,0.02813942
975.00000000,5.02139000,0.08287000,0.41612259,0.02247326,0.02828389
980.00000000,5.02116000,0.08286000,0.41605332,0.02258835,0.02842832
985.00000000,5.01979000,0.08286000,0.41593980,0.02270343,0.02857276
990.00000000,5.02050000,0.08288000,0.41609904,0.02281853,0.02871726
995.00000000,5.02112000,0.08287000,0.41610021,0.02293363,0.02886173
1000.00000000,5.02073000,0.08288000,0.41611810,0.02304874,0.02900622
1005.00000000,5.02081000,0.08288000,0.41612473,0.02316385,0.02915070
1010.00000000,5.02065000,0.08286000,0.41601106,0.02327894,0.02929517
1015.00000000,5.02147000,0.08288000,0.41617943,0.02339404,0.02943965
1020.00000000,5.02038000,0.08288000,0.41608909,0.02350915,0.02958415
1025.00000000,5.02124000,0.08290000,0.41626080,0.02362428,0.02972868
1030.00000000,5.02108000,0.08290000,0.41624753,0.02373942,0.02987319
1035.00000000,5.02042000,0.08289000,0.41614261,0.02385455,0.03001769
1040.00000000,5.02038000,0.08290000,0.41618950,0.02396968,0.03016219
1045.00000000,5.01995000,0.08288000,0.41605346,0.02408481,0.03030666
1050.00000000,5.02034000,0.08293000,0.41633680,0.02419995,0.03045123
1055.00000000,5.02046000,0.08290000,0.41619613,0.02431511,0.03059578
1060.00000000,5.02171000,0.08288000,0.41619932,0.02443024,0.03074025
1065.00000000,5.02026000,0.08291000,0.41622976,0.02454537,0.03088479
1070.00000000,5.02069000,0.08290000,0.41621520,0.02466051,0.03102930
1075.00000000,5.02038000,0.08293000,0.41634011,0.02477567,0.03117388
1080.00000000,5.02112000,0.08293000,0.41640148,0.02489085,0.03131845
1085.00000000,5.02073000,0.08293000,0.41636914,0.02500603,0.03146303
1090.00000000,5.02081000,0.08297000,0.41657661,0.02512124,0.03160768
1095.00000000,5.02093000,0.08297000,0.41658656,0.02523648,0.03175233
1100.00000000,5.02100000,0.08296000,0.41654216,0.02535171,0.03189697
1105.00000000,5.02120000,0.08298000,0.41665918,0.02546694,0.03204164
1110.00000000,5.02116000,0.08298000,0.41665586,0.02558219,0.03218630
1115.00000000,5.02073000,0.08298000,0.41662018,0.02569744,0.03233095
1120.00000000,5.02038000,0.08297000,0.41654093,0.02581269,0.03247560
1125.00000000,5.02108000,0.08297000,0.41659901,0.02592792,0.03262025
1130.00000000,5.02085000,0.08297000,0.41657992,0.02604316,0.03276491
1135.00000000,5.02147000,0.08297000,0.41663137,0.02615840,0.03290958
1140.00000000,5.02171000,0.08299000,0.41675171,0.02627365,0.03305426
1145.00000000,5.02069000,0.08300000,0.41671727,0.02638892,0.03319897
1150.00000000,5.02116000,0.08301000,0.41680649,0.02650420,0.03334369
1155.00000000,5.02128000,0.08300000,0.41676624,0.02661949,0.03348839
1160.00000000,5.02077000,0.08299000,0.41667370,0.02673476,0.03363305
1165.00000000,5.02042000,0.08301000,0.41674506,0.02685003,0.03377779
1170.00000000,5.02139000,0.08297000,0.41662473,0.02696530,0.03392244
1175.00000000,5.02124000,0.08297000,0.41661228,0.02708053,0.03406708
1180.00000000,5.02069000,0.08298000,0.41661686,0.02719578,0.03421174
1185.00000000,5.02081000,0.08297000,0.41657661,0.02731102,0.03435638
1190.00000000,5.02046000,0.08298000,0.41659777,0.02742626,0.03450103
1195.00000000,5.02057000,0.08296000,0.41650649,0.02754150,0.03464566
1200.00000000,5.02096000,0.08297000,0.41658905,0.02765673,0.03479030
1205.00000000,5.02069000,0.08298000,0.41661686,0.02777197,0.03493496
1210.00000000,5.02050000,0.08297000,0.41655089,0.02788722,0.03507960
1215.00000000,5.02089000,0.08300000,0.41673387,0.02800247,0.03522428
1220.00000000,5.02050000,0.08300000,0.41670150,0.02811775,0.03536897
1225.00000000,5.02042000,0.08297000,0.41654425,0.02823301,0.03551362
1230.00000000,5.02081000,0.08300000,0.41672723,0.02834826,0.03565832
1235.00000000,5.02096000,0.08298000,0.41663926,0.02846353,0.03580298
1240.00000000,5.02069000,0.08298000,0.41661686,0.02857878,0.03594763
1245.00000000,5.02034000,0.08297000,0.41653761,0.02869402,0.03609227
1250.00000000,5.02050000,0.08294000,0.41640027,0.02880924,0.03623686
1255.00000000,5.02096000,0.08295000,0.41648863,0.02892444,0.03638144
1260.00000000,5.01979000,0.08296000,0.41644178,0.02903965,0.03652607
1265.00000000,5.02057000,0.08293000,0.41635587,0.02915485,0.03667064
1270.00000000,5.02069000,0.08293000,0.41636582,0.02927003,0.03681521
1275.00000000,5.02089000,0.08291000,0.41628199,0.02938520,0.03695978
1280.00000000,5.02175000,0.08290000,0.41630308,0.02950035,0.03710434
1285.00000000,5.02175000,0.08294000,0.41650394,0.02961551,0.03724892
1290.00000000,5.02042000,0.08293000,0.41634343,0.02973070,0.03739349
1295.00000000,5.02077000,0.08292000,0.41632225,0.02984588,0.03753806
1300.00000000,5.02100000,0.08291000,0.41629111,0.02996103,0.03768257
1305.00000000,5.01971000,0.08292000,0.41623435,0.03007619,0.03782710
1310.00000000,5.02007000,0.08293000,0.41631441,0.03019137,0.03797164
1315.00000000,5.01979000,0.08292000,0.41624099,0.03030654,0.03811619
1320.00000000,5.02038000,0.08291000,0.41623971,0.03042170,0.03826072
1325.00000000,5.02061000,0.08293000,0.41635919,0.03053687,0.03840531
1330.00000000,5.02128000,0.08292000,0.41636454,0.03065204,0.03854986
1335.00000000,5.02061000,0.08293000,0.41635919,0.03076722,0.03869439
1340.00000000,5.01929000,0.08293000,0.41624972,0.03088240,0.03883894
1345.00000000,5.01971000,0.08294000,0.41633475,0.03099758,0.03898351
1350.00000000,5.01987000,0.08294000,0.41634802,0.03111278,0.03912808
1355.00000000,5.02026000,0.08290000,0.41617955,0.03122794,0.03927261
1360.00000000,5.02104000,0.08290000,0.41624422,0.03134308,0.03941710
1365.00000000,5.01960000,0.08290000,0.41612484,0.03145822,0.03956161
1370.00000000,5.02042000,0.08289000,0.41614261,0.03157335,0.03970610
1375.00000000,5.02022000,0.08293000,0.41632684,0.03168851,0.03985066
1380.00000000,5.02061000,0.08293000,0.41635919,0.03180369,0.03999524
1385.00000000,5.02096000,0.08295000,0.41648863,0.03191888,0.04013985
1390.00000000,5.02042000,0.08288000,0.41609241,0.03203404,0.04028432
1395.00000000,5.02022000,0.08294000,0.41637705,0.03214919,0.04042889
1400.00000000,5.02018000,0.08294000,0.41637373,0.03226439,0.04057345
1405.00000000,5.01991000,0.08294000,0.41635134,0.03237958,0.04071802
1410.00000000,5.02003000,0.08294000,0.41636129,0.03249478,0.04086259
1415.00000000,5.02007000,0.08297000,0.41651521,0.03260999,0.04100721
1420.00000000,5.01983000,0.08296000,0.41644510,0.03272522,0.04115182
1425.00000000,5.02018000,0.08295000,0.41642393,0.03284044,0.04129639
1430.00000000,5.01987000,0.08297000,0.41649861,0.03295566,0.04144101
1435.00000000,5.01964000,0.08299000,0.41657992,0.03307091,0.04158566
1440.00000000,5.01975000,0.08300000,0.41663925,0.03318618,0.04173033
1445.00000000,5.01983000,0.08301000,0.41669609,0.03330147,0.04187503
1450.00000000,5.02046000,0.08303000,0.41684879,0.03341677,0.04201975
1455.00000000,5.01991000,0.08303000,0.41680313,0.03353209,0.04216448
1460.00000000,5.02007000,0.08303000,0.41681641,0.03364741,0.04230923
1465.00000000,5.02073000,0.08301000,0.41677080,0.03376272,0.04245393
1470.00000000,5.02026000,0.08301000,0.41673178,0.03387801,0.04259865
1475.00000000,5.02093000,0.08303000,0.41688782,0.03399331,0.04274337
1480.00000000,5.01975000,0.08301000,0.41668945,0.03410862,0.04288808
1485.00000000,5.02061000,0.08303000,0.41686125,0.03422392,0.04303283
1490.00000000,5.02096000,0.08302000,0.41684010,0.03433924,0.04317758
1495.00000000,5.02167000,0.08304000,0.41699948,0.03445456,0.04332233
1500.00000000,5.02030000,0.08303000,0.41683551,0.03456988,0.04346708
1505.00000000,5.02077000,0.08306000,0.41702516,0.03468522,0.04361189
1510.00000000,5.02085000,0.08303000,0.41688118,0.03480056,0.04375664
1515.00000000,5.02085000,0.08304000,0.41693138,0.03491589,0.04390137
1520.00000000,5.01979000,0.08305000,0.41689356,0.03503123,0.04404613
1525.00000000,5.01975000,0.08303000,0.41678984,0.03514656,0.04419086
1530.00000000,5.02014000,0.08304000,0.41687243,0.03526189,0.04433564
1535.00000000,5.02096000,0.08305000,0.41699073,0.03537723,0.04448044
1540.00000000,5.02163000,0.08306000,0.41709659,0.03549258,0.04462524
1545.00000000,5.02081000,0.08306000,0.41702848,0.03560794,0.04477002
1550.00000000,5.01995000,0.08306000,0.41695705,0.03572331,0.04491485
1555.00000000,5.02171000,0.08305000,0.41705302,0.03583866,0.04505965
1560.00000000,5.02147000,0.08304000,0.41698287,0.03595400,0.04520440
1565.00000000,5.02030000,0.08301000,0.41673510,0.03606931,0.04534909
1570.00000000,5.01975000,0.08301000,0.41668945,0.03618460,0.04549377
1575.00000000,5.01987000,0.08301000,0.41669941,0.03629990,0.04563847
1580.00000000,5.02007000,0.08301000,0.41671601,0.03641519,0.04578317
1585.00000000,5.02046000,0.08302000,0.41679859,0.03653049,0.04592790
1590.00000000,5.02081000,0.08296000,0.41652640,0.03664575,0.04607251
1595.00000000,5.02038000,0.08298000,0.41659113,0.03676099,0.04621716
1600.00000000,5.02053000,0.08295000,0.41645296,0.03687622,0.04636176
1605.00000000,5.02053000,0.08296000,0.41650317,0.03699143,0.04650636
1610.00000000,5.01971000,0.08298000,0.41653554,0.03710667,0.04665102
1615.00000000,5.02050000,0.08296000,0.41650068,0.03722190,0.04679562
1620.00000000,5.02022000,0.08297000,0.41652765,0.03733713,0.04694025
1625.00000000,5.02011000,0.08297000,0.41651853,0.03745237,0.04708488
1630.00000000,5.02053000,0.08297000,0.41655337,0.03756760,0.04722950
1635.00000000,5.02003000,0.08297000,0.41651189,0.03768284,0.04737414
1640.00000000,5.02065000,0.08297000,0.41656333,0.03779808,0.04751879
1645.00000000,5.02104000,0.08298000,0.41664590,0.03791332,0.04766345
1650.00000000,5.02057000,0.08297000,0.41655669,0.03802856,0.04780807
1655.00000000,5.02007000,0.08297000,0.41651521,0.03814380,0.04795269
1660.00000000,5.01991000,0.08294000,0.41635134,0.03825901,0.04809730
1665.00000000,5.02124000,0.08293000,0.41641143,0.03837420,0.04824188
1670.00000000,5.02069000,0.08293000,0.41636582,0.03848938,0.04838644
1675.00000000,5.02014000,0.08295000,0.41642061,0.03860458,0.04853103
1680.00000000,5.02018000,0.08297000,0.41652433,0.03871980,0.04867566
1685.00000000,5.02030000,0.08297000,0.41653429,0.03883503,0.04882032
1690.00000000,5.02128000,0.08298000,0.41666581,0.03895028,0.04896496
1695.00000000,5.02022000,0.08298000,0.41657786,0.03906553,0.04910965
1700.00000000,5.02178000,0.08299000,0.41675752,0.03918078,0.04925434
1705.00000000,5.02116000,0.08301000,0.41680649,0.03929606,0.04939909
1710.00000000,5.02190000,0.08296000,0.41661682,0.03941132,0.04954371
1715.00000000,5.02061000,0.08295000,0.41645960,0.03952653,0.04968832
1720.00000000,5.02050000,0.08292000,0.41629986,0.03964172,0.04983286
1725.00000000,5.02046000,0.08293000,0.41634675,0.03975690,0.04997741
1730.00000000,5.01995000,0.08292000,0.41625425,0.03987207,0.05012194
1735.00000000,5.01964000,0.08291000,0.41617835,0.03998723,0.05026646
1740.00000000,5.02007000,0.08291000,0.41621400,0.04010238,0.05041098
1745.00000000,5.02034000,0.08287000,0.41603558,0.04021751,0.05055544
1750.00000000,5.02046000,0.08290000,0.41619613,0.04033263,0.05069997
1755.00000000,5.02085000,0.08286000,0.41602763,0.04044774,0.05084443
1760.00000000,5.02124000,0.08288000,0.41616037,0.04056283,0.05098890
1765.00000000,5.02003000,0.08287000,0.41600989,0.04067794,0.05113336
1770.00000000,5.02046000,0.08284000,0.41589491,0.04079301,0.05127777
1775.00000000,5.02065000,0.08282000,0.41581023,0.04090806,0.05142215
1780.00000000,5.02065000,0.08282000,0.41581023,0.04102308,0.05156654
1785.00000000,5.02104000,0.08286000,0.41604337,0.04113814,0.05171099
1790.00000000,5.02057000,0.08286000,0.41600443,0.04125322,0.05185542
1795.00000000,5.02007000,0.08292000,0.41626420,0.04136835,0.05199998
1800.00000000,5.02108000,0.08291000,0.41629774,0.04148351,0.05214453
1805.00000000,5.02096000,0.08292000,0.41633800,0.04159867,0.05228907
1810.00000000,5.02026000,0.08293000,0.41633016,0.04171384,0.05243360
1815.00000000,5.01944000,0.08290000,0.41611158,0.04182900,0.05257809
1820.00000000,5.01940000,0.08294000,0.41630904,0.04194417,0.05272267
1825.00000000,5.02050000,0.08294000,0.41640027,0.04205936,0.05286725
1830.00000000,5.02022000,0.08294000,0.41637705,0.04217456,0.05301184
1835.00000000,5.02073000,0.08293000,0.41636914,0.04228974,0.05315642
1840.00000000,5.02100000,0.08298000,0.41664258,0.04240496,0.05330108
1845.00000000,5.02085000,0.08294000,0.41642930,0.04252018,0.05344564
1850.00000000,5.01983000,0.08294000,0.41634470,0.04263538,0.05359020
1855.00000000,5.01975000,0.08295000,0.41638826,0.04275058,0.05373479
1860.00000000,5.01995000,0.08294000,0.41635465,0.04286578,0.05387935
1865.00000000,5.01987000,0.08292000,0.41624762,0.04298096,0.05402390
1870.00000000,5.02030000,0.08290000,0.41618287,0.04309611,0.05416843
1875.00000000,5.02132000,0.08293000,0.41641807,0.04321127,0.05431302
1880.00000000,5.02104000,0.08290000,0.41624422,0.04332643,0.05445758
1885.00000000,5.02214000,0.08292000,0.41643585,0.04344158,0.05460217
1890.00000000,5.02206000,0.08290000,0.41632877,0.04355674,0.05474675
1895.00000000,5.02280000,0.08294000,0.41659103,0.04367190,0.05489137
1900.00000000,5.02178000,0.08295000,0.41655665,0.04378710,0.05503596
1905.00000000,5.02011000,0.08295000,0.41641812,0.04390231,0.05518056
